date,content,reply_count,retweet_count,like_count,quote_count,hashtags,emojis
2019-01-23,"In an age of breathtaking innovation, digital trust has taken a knocking. How can we innovate rapidly and responsibly? Our CTIO @pauldaugh talks with @iamwill @DovSeidman @marriottintl in Davos: https://t.co/Vn0rda3B3H #ResponsibleAI #WEF19 https://t.co/bC7kXirDnl",2,63,683,10,"['ResponsibleAI', 'WEF19']",
2019-01-23,The Internet is strained. Digital trust is eroding. And CEOs need new strategies to keep up. Watch our panel discuss from Davos: https://t.co/r4TIu37Ya2 #InternetOfTrust #WEF19 https://t.co/k0FLDn99bo,108,331,3752,46,"['InternetOfTrust', 'WEF19']",
2019-01-23,The time to act is now. Watch @tony_prophet of @SalesforceEQ discuss advancing inclusion with @Sandervtn &amp; others during our #LGBTIbroadcast direct from Davos: https://t.co/l88NP2tH0H #WEF19 https://t.co/5xVcoSdenK,0,13,27,0,"['LGBTIbroadcast', 'WEF19']",
2019-01-23,"RT @jortpossel: ""There will be a data revolution against the data monarchies"" - @iamwill #ResponsibleAI #WEF19 https://t.co/BMrbuqGfnL",0,8,0,0,"['ResponsibleAI', 'WEF19']",
2019-01-23,RT @SchneiderElec: What is the most important action that business leaders can take to build trust in the #digitaleconomy? @Accenture asked…,0,9,0,0,['digitaleconomy'],
2019-01-23,What's the No. 1 thing leaders need to do to build trust in the digital economy? Our @omarabbosh reveals. Read our new research on the #InternetOfTrust: https://t.co/zFaOgcmIRe #WEF19 https://t.co/d8Duw71Ujg,3,31,69,2,"['InternetOfTrust', 'WEF19']",
2019-01-23,"@MikeBodson @Hyperledger @EntEthAlliance A crucial discussion at WEF this year—a trusted digital economy is mandatory for biz growth, but the majority of c-suite say they're adopting new tech faster than they can secure it. It's time for CEOs to collaboratively address the issue. #InternetOfTrust https://t.co/zFaOgcmIRe",0,1,2,0,['InternetOfTrust'],
2019-01-23,@HRC @wef @DeutscheBank @EYnews @Mastercard @Microsoft @OmniGroup @salesforce Inclusion &amp; diversity are core to our culture. Proud to be part of this important partnership and to help drive the discussion at @wef and beyond. @Sandervtn #LGBTIbroadcast https://t.co/5ttVsODqCd,0,1,3,0,['LGBTIbroadcast'],
2019-01-23,@AndySpence @robertsrobson @personneltoday @EllynJShook1 Thanks for sharing! It's clear workplace data can drive significant value—but only if handled responsibly. Trust is the key. You might enjoy  @EllynJShook1's full #FutureWorkforce panel discussion from Davos.  https://t.co/i91VXSSckT,0,0,1,0,['FutureWorkforce'],
2019-01-23,@BuschRo Thanks for joining us—it was a great discussion and a topic we're deeply invested in. Ensuring trust and transparency is paramount to AI's success—and only something humans can facilitate. #ResponsibleAI  https://t.co/yaYnYQIAZJ,0,0,0,0,['ResponsibleAI'],
2019-01-23,How do we move from commitments to action? Watch the replay of our #WEF19 panel on how LGBTI inclusion can empower the workforce: https://t.co/9iV19VCXlo #LGBTIbroadcast cc: @Sandervtn https://t.co/n8ytFjLSv7,17,48,498,8,"['WEF19', 'LGBTIbroadcast']",
2019-01-23,"While almost all companies today rely on the Internet, trust in it remains low. See our new report on reinventing the #InternetOfTrust: https://t.co/zFaOgcmIRe #WEF19 https://t.co/JVQOa4PSJ4",2,9,15,0,"['InternetOfTrust', 'WEF19']",
2019-01-23,"@barrirafferty @richardgriffo @Sandervtn @Microsoft @salesforce @EYnews @Mastercard @Omnicom Thanks for joining us, we're really proud to be part of this partnership and look forward to working together to advance global progress for LGBTI equality. #WEF19",0,0,0,0,['WEF19'],
2019-01-23,"Data has become the feedstock of new technologies, but how can you trust that your data is accurate, true and actionable? Enter #blockchain. Our CTIO @pauldaugh shares more: https://t.co/04WSsipUw4 #WEF19",1,10,22,0,"['blockchain', 'WEF19']",
2019-01-23,"AI's potential impact across industries is massive—which is why the need for a responsible, ethical approach is imperative. @jeroentas joined our CTIO @pauldaugh &amp; others to discuss #ResponsibleAI in Davos: https://t.co/yaYnYQIAZJ #WEF19 https://t.co/hWOWSMtk4E",0,18,28,1,"['ResponsibleAI', 'WEF19']",
2019-01-23,"We're talking about trust, data and the workforce all week at #WEF19. Missed our new research? Find it here: https://t.co/jDDpRzZNOV #FutureWorkforce https://t.co/ovDCJXs7bX",0,45,510,3,"['WEF19', 'FutureWorkforce']",
2019-01-23,How can data strengthen the workforce? Watch @aneelb of @Workday discuss with our CHRO @EllynJShook1 and others direct from Davos: https://t.co/i91VXSSckT #FutureWorkforce #WEF19 https://t.co/MnHL3m4Jfu,0,12,42,4,"['FutureWorkforce', 'WEF19']",
2019-01-23,"If used responsibly, workplace data can strengthen employee trust and fuel business growth. Watch @melaniekalmar of @DowChemical discuss with our CHRO @EllynJShook1 &amp; others: https://t.co/i91VXSSckT #FutureWorkforce #WEF19 https://t.co/JjfV4RwVK5",0,14,36,1,"['FutureWorkforce', 'WEF19']",
2019-01-23,"Trust is a key focus for us at #WEF19 this week—including in our new research on workplace data, ""Decoding Organizational DNA."" Here are some of the highlights so far. https://t.co/0ZhN2TXcS9",0,13,17,0,['WEF19'],
2019-01-23,What's the next gen perspective on trust? Our CHRO @EllynJShook1 and @DavidAgranovich of @GlobalShapers drive around Davos in our mobile studio to discuss: https://t.co/CJCgmClRfK #WEF19 https://t.co/tttzbWYtVh,0,5,13,0,['WEF19'],
2019-01-22,Watch our CTIO @pauldaugh discuss #ResponsibleAI and the #FutureWorkforce with @CathyBessant @awmcmu @jeroentas &amp; @RBlumenstein today in Davos: https://t.co/bnItWsPmsR #WEF19 https://t.co/qQfVmt9DT7,0,11,25,1,"['ResponsibleAI', 'FutureWorkforce', 'WEF19']",
2019-01-22,@ClareMunn @Davos @CathyBessant @awmcmu @pauldaugh @jeroentas @Boxspring_ent @JulieSweet @accenturelabs Thanks for joining us! It was a great conversation on #ResponsibleAI and more. https://t.co/yaYnYQIAZJ,0,0,1,0,['ResponsibleAI'],
2019-01-22,Direct from Davos: @CathyBessant of @BofA_News shares perspectives on #AI with our CTIO @pauldaugh and others. Watch the full discussion: https://t.co/yaYnYQIAZJ #ResponsibleAI #WEF19 https://t.co/DdfHL2co8Y,0,6,16,0,"['AI', 'ResponsibleAI', 'WEF19']",
2019-01-22,"""If you think about every piece of data as a fragment of a person, you'll think differently about your obligations with it.""—our CTIO Paul Daugherty talks #ResponsibleAI in Davos. Watch the full panel: https://t.co/yaYnYQIAZJ #WEF19 https://t.co/On6AMxgp2q",3,37,209,7,"['ResponsibleAI', 'WEF19']",
2019-01-22,Inclusion &amp; diversity lead to increased creativity and innovation—that’s why we’re partnering with @wef to advance global progress for LGBTI equality. Read more: https://t.co/dwIgiNbUtF #WEF19,1,20,44,10,['WEF19'],
2019-01-22,"""Almost all leaders understand the value of the mountain of data they're sitting on—but it can be a gold mine or a minefield.""—our CHRO @EllynJShook1 on trust and workplace data. Watch the full discussion from Davos: https://t.co/i91VXSSckT #FutureWorkforce #WEF19 https://t.co/xMZNZ3NwFw",9,116,1403,4,"['FutureWorkforce', 'WEF19']",
2019-01-22,"Q&amp;A: When used responsibly, what’s the biggest benefit for companies who utilize workplace data? https://t.co/tZ3b7wQ6yM #WEF19",1,4,42,0,['WEF19'],
2019-01-22,"We’re celebrating our 17th year as a @FortuneMagazine World’s #MostAdmired company, as ranked by industry peers—an honor we share with our people, our clients and our partners. https://t.co/EVlOBOw031 https://t.co/E7fQ1L8nIb",0,17,46,4,['MostAdmired'],
2019-01-22,What are three things leaders must do to build trust with their workforce? Our CHRO @EllynJShook1 shares insights from our new report. Details here: https://t.co/tZ3b7wQ6yM #FutureWorkforce https://t.co/BxlHroc7An,8,91,1421,6,['FutureWorkforce'],
2019-01-22,"How can leaders rebuild trust in digital? Our @EllynJShook1 and @omarabbosh outline how creating an #InternetOfTrust will help empower the #FutureWorkforce, via @wef: https://t.co/BSyZq66Ht8 #WEF19 https://t.co/8OWRFbaP1c",7,28,123,7,"['InternetOfTrust', 'FutureWorkforce', 'WEF19']",
2019-01-22,Using workforce data impacts employee trust. The value at stake? $3.1 trillion. Our new report shares more: https://t.co/tZ3b7wQ6yM #FutureWorkforce #WEF19 https://t.co/C0ZL0k4JkP,5,119,1550,3,"['FutureWorkforce', 'WEF19']",
2019-01-22,Responsible use of workforce data creates trust and value—but business leaders admit they need help achieving it. Our new report shares more: https://t.co/tZ3b7wQ6yM #FutureWorkforce #WEF19 https://t.co/s1lTgycxYW,3,43,544,3,"['FutureWorkforce', 'WEF19']",
2019-01-22,Trust is the ultimate currency—and it's our key topic at #WEF19. More info on what we're talking about in Davos this week: https://t.co/13X0zmZSIS https://t.co/SJzOtKHedj,2,6,28,2,['WEF19'],
2019-01-22,"For business leaders, the task is clear: We need to work together to build a trustworthy digital economy that safeguards our future prosperity. More in our new report: https://t.co/5eZGCBNXFX #WEF19 #InternetOfTrust https://t.co/P6LhxpBdvW",9,13,56,2,"['WEF19', 'InternetOfTrust']",
2019-01-21,"What does ""trust"" mean to current and future leaders? Our CHRO @EllynJShook1 &amp; @NouraBerrouba of @eyp_int and @GlobalShapers climb into our Davos mobile studio to discuss. Watch here: https://t.co/rZrIpQrUKe #WEF19 https://t.co/hyzuJCFKaj",14,54,502,15,['WEF19'],
2019-01-21,#ResponsibleAI starts at the top. It’s a key focus for us at #WEF19: https://t.co/CSvQkoTFnJ https://t.co/3zWj4f37w1,0,5,20,0,"['ResponsibleAI', 'WEF19']",
2019-01-21,#WEF19 Poll: Who should be primarily responsible for reinventing the Internet to be more secure and trustworthy? #InternetOfTrust https://t.co/5eZGCBNXFX,98,181,428,27,"['WEF19', 'InternetOfTrust']",
2019-01-21,"@wef A commitment to ethical, #ResponsibleAI is imperative. It's a key topic for us at #WEF19 too: https://t.co/13X0zmZSIS https://t.co/hh35xG513h",0,1,1,0,"['ResponsibleAI', 'WEF19']",
2019-01-21,"Davos always sparks both insightful and inspiring conversations with both established and emerging leaders, as our CHRO @EllynJShook1 shares. More from #WEF19: https://t.co/13X0zmZSIS https://t.co/u8nyd8Ut5z",1,17,33,2,['WEF19'],
2019-01-21,How can #blockchain add much-needed transparency to the supply chain? It’s one topic we’re talking about at #WEF19. Our @DBTreat explains more:  https://t.co/PHSyolUwyO https://t.co/reMPCUigdc,0,7,20,1,"['blockchain', 'WEF19']",
2019-01-21,"With so much available data on the workforce, it’s important to remember who’s at the center of it—people. We’re sharing more at #WEF19: https://t.co/CSvQkoTFnJ #FutureWorkforce https://t.co/Cuhg3xVqHq",5,62,728,5,"['WEF19', 'FutureWorkforce']",
2019-01-21,"In times of unprecedented disruption, trust is the key to improving the way the world works and lives. More this week from #WEF19: https://t.co/CSvQkoTFnJ #ResponsibleAI https://t.co/Pbw8ZycMVT",9,95,909,8,"['WEF19', 'ResponsibleAI']",
2019-01-21,Leaders don’t just need to rethink their approach to digital—they need to rethink the Internet itself. Our new report shares more: https://t.co/5eZGCBNXFX #InternetOfTrust #WEF19 https://t.co/GXtXbMswm7,8,92,975,4,"['InternetOfTrust', 'WEF19']",
2019-01-20,"Trust is at the heart of the dialogues we'll be having in Davos this year, as our CTIO @pauldaugh describes. Find out more on the insights and research we'll be sharing all week: https://t.co/13X0zmZSIS #ResponsibleAI #WEF19 https://t.co/zNyBD1WUvD",0,31,52,6,"['ResponsibleAI', 'WEF19']",
2019-01-20,"Security in the digital economy is a key focus for us at #WEF19 this week, as @omarabbosh explains. Our new report on developing an #InternetOfTrust has more details: https://t.co/zFaOgcmIRe https://t.co/E3OJ6VjEma",1,20,37,2,"['WEF19', 'InternetOfTrust']",
2019-01-19,RT @EllynJShook1: My boots - and my 💙 - are ready to head back to @Davos! Follow me here for the latest on the #FutureWorkforce and #Accent…,0,17,0,0,['FutureWorkforce'],💙
2019-01-18,Davos is almost here! What topic are you most interested in hearing more about at #WEF19?,77,61,1190,32,['WEF19'],
2019-01-18,"In an era of epic disruption, there’s nothing more important than trust. We'll be sharing more insights on this at #WEF19: https://t.co/13X0zmZSIS #FutureWorkforce https://t.co/hzRqMyrR8e",2,5,15,1,"['WEF19', 'FutureWorkforce']",
2019-01-18,"While almost all companies today rely on the Internet, trust in it remains low. See our new report on reinventing the #InternetOfTrust: https://t.co/5eZGCBNXFX #WEF19 https://t.co/hOHsA8N3zg",12,98,1358,7,"['InternetOfTrust', 'WEF19']",
2019-01-18,People are more often searching for quiet in a noisy world—and brands must offer mindful design and meaningful experiences to reflect that. Read more: https://t.co/oKtRTGqXUg #FjordTrends https://t.co/IH5DIkF6QZ,0,10,13,0,['FjordTrends'],
2019-01-18,"To create a trustworthy digital economy, business leaders need to join forces. More insights in our new report on the #InternetOfTrust: https://t.co/rNa7KiXzlU #WEF19 https://t.co/qG5tbg1u6Y",5,10,26,1,"['InternetOfTrust', 'WEF19']",
2019-01-18,"As the adoption of AI accelerates, so does the need for responsible frameworks. We’re sharing more on #ResponsibleAI at #WEF19: https://t.co/CSvQkoTFnJ https://t.co/xGcN1mFfC7",0,10,27,1,"['ResponsibleAI', 'WEF19']",
2019-01-17,"#WEF19 Poll: When used responsibly, what’s the biggest benefit for companies who use workplace data? #FutureWorkforce https://t.co/CSvQkoTFnJ",84,139,1743,3,"['WEF19', 'FutureWorkforce']",
2019-01-17,"As dependence on the Internet grows, so do the cybersecurity risks. Read our new report on developing an #InternetOfTrust: https://t.co/rNa7KiXzlU #WEF19 https://t.co/w9phlQenTf",8,131,1557,6,"['InternetOfTrust', 'WEF19']",
2019-01-17,Scaling the business impact of artificial intelligence requires truly #ResponsibleAI. We're sharing more at #WEF19: https://t.co/avspo3sC0E https://t.co/Yri67ytN0s,2,11,34,1,"['ResponsibleAI', 'WEF19']",
2019-01-16,"Equality Drives Innovation. That’s why we are honored to be included once again on Bloomberg’s #GenderEquality Index, pushing for what’s right for our people, our business and our communities. #BloombergGEI https://t.co/mRkB4tjL6z https://t.co/IQRdg9E4A2",0,25,50,3,"['GenderEquality', 'BloombergGEI']",
2019-01-16,#WEF19 Poll: How important is it for companies to conduct ethics trainings for their technologists? #ResponsibleAI https://t.co/CSvQkoTFnJ,43,162,1179,9,"['WEF19', 'ResponsibleAI']",
2019-01-16,"In an era of epic disruption, there’s nothing more important than trust. More on this coming at #WEF19: https://t.co/13X0zmZSIS #InternetOfTrust https://t.co/i5iXEAW1uF",2,4,17,2,"['WEF19', 'InternetOfTrust']",
2019-01-16,"When it comes to the #FutureWorkforce, trust is everything. We’ll be sharing new insights at #WEF19—find out more: https://t.co/CSvQkoTFnJ https://t.co/RX2O41eCYg",10,106,1589,0,"['FutureWorkforce', 'WEF19']",
2019-01-16,Can #blockchain re-embed trust into the supply chain? Read more via @telebusiness: https://t.co/VuDgmnmnsD https://t.co/NDapSTVdWV,1,3,12,1,['blockchain'],
2019-01-15,The future of #AI will be in the systems and applications that are less artificial and more intelligent—more from our @pauldaugh and @hjameswilson via @HarvardBiz: https://t.co/dx6kGEldU3 #HplusM,1,13,33,4,"['AI', 'HplusM']",
2019-01-15,We need to reinvent the Internet for trust—and CEOs should lead the way. It’s one of our key topics at #WEF19: https://t.co/CSvQkoTFnJ #InternetOfTrust https://t.co/WJI9AQQyHj,21,261,3632,14,"['WEF19', 'InternetOfTrust']",
2019-01-15,RT @AccentureACTIVE: .@Adweek spoke with our Glen Hartman on how this year’s #CES is about putting the customer at the center of everything…,0,11,0,0,['CES'],
